Order_ID,Customer_ID,Date,Age,Gender,City,Product_Category,Unit_Price,Quantity,Discount_Amount,AVG order_value,Total_Amount,Payment_Method,Device_Type,Is_Returning_Customer,Delivery_Time_Days,Customer_Rating,month
ORD_003156,CUST_03156,22-07-2023,18,Male,Adana,Books,106.25,1,0,106.25,106.25,Debit Card,Mobile,No,8,4,Jul
ORD_000140,CUST_00140,22-07-2023,20,Female,Istanbul,Home & Garden,342.96,3,0,342.96,1028.88,Debit Card,Mobile,Yes,9,5,Jul
ORD_003992,CUST_03992,22-07-2023,29,Male,Istanbul,Home & Garden,153.71,2,0,153.71,307.42,Debit Card,Desktop,No,8,5,Jul
ORD_004195,CUST_04195,22-07-2023,18,Female,Istanbul,Electronics,242.53,2,0,242.53,485.06,Credit Card,Mobile,Yes,18,4,Jul
ORD_003410,CUST_03410,22-07-2023,59,Female,Izmir,Food,174.27,2,0,174.27,348.54,Digital Wallet,Mobile,No,2,4,Jul
ORD_001689,CUST_01689,22-07-2023,38,Male,Bursa,Fashion,190,2,0,190,380,Digital Wallet,Mobile,Yes,5,5,Jul
ORD_002436,CUST_02436,22-07-2023,30,Male,Gaziantep,Books,40.03,2,10.82,34.62,69.24,Credit Card,Mobile,Yes,4,5,Jul
ORD_004528,CUST_04528,22-07-2023,44,Female,Ankara,Toys,194.17,1,0,194.17,194.17,Digital Wallet,Desktop,No,11,4,Jul
ORD_002066,CUST_02066,22-07-2023,28,Female,Antalya,Books,104.53,3,0,104.53,313.59,Credit Card,Mobile,Yes,6,5,Jul
ORD_002136,CUST_02136,22-07-2023,28,Male,Bursa,Home & Garden,1925.98,1,454.8,1471.18,1471.18,Bank Transfer,Mobile,No,8,5,Jul
ORD_004987,CUST_04987,22-07-2023,32,Male,Kayseri,Electronics,326.83,1,87.34,239.49,239.49,Credit Card,Mobile,No,5,3,Jul
ORD_001600,CUST_01600,22-07-2023,26,Male,Adana,Sports,225.98,4,0,225.98,903.92,Credit Card,Mobile,No,6,4,Jul
ORD_000441,CUST_00441,22-07-2023,39,Female,Istanbul,Food,11.65,1,0,11.65,11.65,Bank Transfer,Desktop,Yes,5,5,Jul
ORD_003237,CUST_03237,23-07-2023,47,Male,Bursa,Electronics,296.69,1,81.63,215.06,215.06,Debit Card,Mobile,No,5,4,Jul
ORD_004017,CUST_04017,23-07-2023,29,Male,Antalya,Home & Garden,1311.43,1,85.66,1225.77,1225.77,Credit Card,Desktop,Yes,12,5,Jul
ORD_001771,CUST_01771,23-07-2023,35,Male,Ankara,Electronics,242.42,1,0,242.42,242.42,Credit Card,Tablet,Yes,5,3,Jul
ORD_002772,CUST_02772,23-07-2023,26,Female,Istanbul,Sports,751.31,1,175.58,575.73,575.73,Credit Card,Mobile,Yes,8,5,Jul
ORD_002695,CUST_02695,23-07-2023,39,Male,Izmir,Food,104.95,2,11.71,99.1,198.19,Digital Wallet,Mobile,Yes,9,5,Jul
ORD_004682,CUST_04682,23-07-2023,28,Female,Gaziantep,Toys,41.23,1,0,41.23,41.23,Digital Wallet,Mobile,Yes,5,3,Jul
ORD_001682,CUST_01682,23-07-2023,34,Female,Bursa,Home & Garden,910.13,1,246.7,663.43,663.43,Credit Card,Desktop,Yes,6,4,Jul
ORD_002582,CUST_02582,23-07-2023,39,Female,Adana,Sports,182.81,2,0,182.81,365.62,Debit Card,Desktop,Yes,4,2,Jul
ORD_004473,CUST_04473,23-07-2023,50,Female,Konya,Sports,376.28,1,0,376.28,376.28,Bank Transfer,Mobile,Yes,5,4,Jul
ORD_003776,CUST_03776,23-07-2023,40,Male,Adana,Books,34.79,2,0,34.79,69.58,Credit Card,Mobile,Yes,5,2,Jul
ORD_003844,CUST_03844,23-07-2023,18,Female,Istanbul,Food,93.12,2,0,93.12,186.24,Debit Card,Mobile,No,1,4,Jul
ORD_003879,CUST_03879,23-07-2023,18,Female,Bursa,Food,38.43,1,0,38.43,38.43,Digital Wallet,Mobile,No,4,4,Jul
ORD_002097,CUST_02097,23-07-2023,43,Male,Ankara,Toys,129.35,3,13.58,124.82,374.47,Credit Card,Mobile,Yes,3,4,Jul
ORD_000960,CUST_00960,23-07-2023,40,Female,Konya,Home & Garden,1973.46,3,0,1973.46,5920.38,Credit Card,Desktop,No,3,2,Jul
ORD_001491,CUST_01491,23-07-2023,28,Female,Adana,Electronics,350.68,1,0,350.68,350.68,Credit Card,Tablet,No,3,5,Jul
ORD_003635,CUST_03635,23-07-2023,40,Male,Eskisehir,Food,58.16,5,0,58.16,290.8,Credit Card,Mobile,No,4,3,Jul
ORD_000267,CUST_00267,24-07-2023,54,Male,Kayseri,Toys,72.26,1,0,72.26,72.26,Credit Card,Tablet,No,4,5,Jul
ORD_000614,CUST_00614,24-07-2023,21,Male,Adana,Beauty,193.69,1,0,193.69,193.69,Digital Wallet,Mobile,Yes,4,5,Jul
ORD_000155,CUST_00155,24-07-2023,38,Female,Kayseri,Home & Garden,257.99,1,0,257.99,257.99,Credit Card,Tablet,No,7,4,Jul
ORD_001913,CUST_01913,24-07-2023,42,Female,Bursa,Fashion,137.11,1,17.48,119.63,119.63,Credit Card,Mobile,No,6,1,Jul
ORD_000604,CUST_00604,24-07-2023,51,Male,Izmir,Sports,648.31,1,0,648.31,648.31,Credit Card,Desktop,Yes,17,5,Jul
ORD_004107,CUST_04107,24-07-2023,31,Female,Izmir,Home & Garden,408.74,1,0,408.74,408.74,Credit Card,Desktop,No,4,4,Jul
ORD_000746,CUST_00746,24-07-2023,26,Female,Antalya,Food,87.96,2,0,87.96,175.92,Digital Wallet,Desktop,Yes,8,4,Jul
ORD_002604,CUST_02604,24-07-2023,20,Male,Konya,Fashion,504.53,2,42.88,483.09,966.18,Debit Card,Mobile,Yes,1,4,Jul
ORD_002897,CUST_02897,24-07-2023,18,Female,Istanbul,Books,21.18,5,0,21.18,105.9,Debit Card,Desktop,No,5,4,Jul
ORD_003293,CUST_03293,25-07-2023,50,Male,Antalya,Toys,320.42,1,0,320.42,320.42,Digital Wallet,Mobile,Yes,4,5,Jul
ORD_004692,CUST_04692,25-07-2023,37,Male,Adana,Home & Garden,346.25,1,52.07,294.18,294.18,Credit Card,Tablet,Yes,7,3,Jul
ORD_004837,CUST_04837,25-07-2023,29,Female,Konya,Toys,226.62,1,0,226.62,226.62,Digital Wallet,Mobile,Yes,7,5,Jul
ORD_002969,CUST_02969,25-07-2023,18,Female,Izmir,Electronics,1429.49,4,221.42,1374.14,5496.54,Credit Card,Mobile,Yes,5,2,Jul
ORD_001159,CUST_01159,25-07-2023,46,Female,Istanbul,Home & Garden,1038.99,1,64.28,974.71,974.71,Credit Card,Mobile,No,6,2,Jul
ORD_001321,CUST_01321,25-07-2023,35,Female,Adana,Food,45.1,3,0,45.1,135.3,Debit Card,Desktop,Yes,3,5,Jul
ORD_000370,CUST_00370,25-07-2023,25,Female,Antalya,Food,75.87,1,13.41,62.46,62.46,Bank Transfer,Mobile,Yes,5,4,Jul
ORD_004077,CUST_04077,25-07-2023,30,Male,Konya,Electronics,580.47,2,0,580.47,1160.94,Debit Card,Tablet,Yes,7,3,Jul
ORD_003507,CUST_03507,25-07-2023,38,Male,Istanbul,Food,35.28,1,0,35.28,35.28,Digital Wallet,Mobile,Yes,9,4,Jul
ORD_001864,CUST_01864,25-07-2023,18,Male,Istanbul,Beauty,66.94,3,0,66.94,200.82,Digital Wallet,Mobile,Yes,5,4,Jul
ORD_003002,CUST_03002,25-07-2023,24,Female,Eskisehir,Electronics,513.83,5,0,513.83,2569.15,Bank Transfer,Mobile,No,8,4,Jul
ORD_002009,CUST_02009,25-07-2023,42,Female,Bursa,Electronics,2104.36,1,0,2104.36,2104.36,Credit Card,Mobile,Yes,4,4,Jul
ORD_000129,CUST_00129,25-07-2023,36,Female,Antalya,Beauty,38.58,2,0,38.58,77.16,Credit Card,Desktop,No,2,5,Jul
ORD_002133,CUST_02133,25-07-2023,43,Male,Istanbul,Home & Garden,234.18,1,68.95,165.23,165.23,Credit Card,Tablet,Yes,6,5,Jul
ORD_001333,CUST_01333,26-07-2023,32,Female,Ankara,Food,62.89,1,13.75,49.14,49.14,Digital Wallet,Mobile,Yes,4,5,Jul
ORD_000419,CUST_00419,26-07-2023,49,Male,Ankara,Beauty,147.39,3,40.69,133.83,401.48,Credit Card,Desktop,No,5,4,Jul
ORD_004446,CUST_04446,26-07-2023,25,Female,Antalya,Home & Garden,939.97,5,0,939.97,4699.85,Credit Card,Mobile,Yes,6,1,Jul
ORD_002966,CUST_02966,26-07-2023,31,Female,Antalya,Electronics,258.37,2,0,258.37,516.74,Debit Card,Desktop,No,7,5,Jul
ORD_000672,CUST_00672,26-07-2023,18,Male,Konya,Fashion,142.39,1,0,142.39,142.39,Debit Card,Mobile,No,7,3,Jul
ORD_001262,CUST_01262,26-07-2023,35,Male,Izmir,Sports,366.29,1,0,366.29,366.29,Credit Card,Desktop,No,10,4,Jul
ORD_000330,CUST_00330,26-07-2023,42,Female,Ankara,Toys,161.21,4,0,161.21,644.84,Credit Card,Mobile,Yes,2,4,Jul
ORD_003796,CUST_03796,27-07-2023,31,Male,Eskisehir,Electronics,3307.68,1,839.92,2467.76,2467.76,Debit Card,Desktop,No,6,2,Jul
ORD_002110,CUST_02110,27-07-2023,42,Female,Konya,Home & Garden,120.29,1,0,120.29,120.29,Digital Wallet,Mobile,No,9,5,Jul
ORD_004996,CUST_04996,27-07-2023,34,Male,Antalya,Books,73.62,2,17.87,64.69,129.37,Bank Transfer,Mobile,No,13,5,Jul
ORD_000872,CUST_00872,27-07-2023,25,Male,Bursa,Home & Garden,333.41,1,0,333.41,333.41,Credit Card,Mobile,No,7,4,Jul
ORD_004188,CUST_04188,27-07-2023,26,Male,Gaziantep,Books,57.55,1,0,57.55,57.55,Bank Transfer,Mobile,Yes,9,3,Jul
ORD_001076,CUST_01076,27-07-2023,29,Male,Konya,Fashion,273,4,38.52,263.37,1053.48,Debit Card,Mobile,No,3,5,Jul
ORD_002657,CUST_02657,27-07-2023,21,Male,Istanbul,Toys,74.9,2,0,74.9,149.8,Digital Wallet,Desktop,Yes,9,5,Jul
ORD_003779,CUST_03779,27-07-2023,18,Male,Istanbul,Home & Garden,935.46,1,0,935.46,935.46,Credit Card,Desktop,No,6,5,Jul
ORD_002116,CUST_02116,27-07-2023,28,Male,Bursa,Home & Garden,324.27,2,0,324.27,648.54,Debit Card,Mobile,No,5,3,Jul
ORD_003287,CUST_03287,27-07-2023,31,Male,Ankara,Fashion,122.3,3,0,122.3,366.9,Credit Card,Desktop,Yes,3,3,Jul
ORD_003325,CUST_03325,27-07-2023,48,Female,Gaziantep,Toys,196.68,5,0,196.68,983.4,Credit Card,Mobile,Yes,4,5,Jul
ORD_002875,CUST_02875,27-07-2023,34,Female,Istanbul,Toys,121.45,1,0,121.45,121.45,Credit Card,Mobile,No,5,4,Jul
ORD_000687,CUST_00687,27-07-2023,32,Female,Konya,Beauty,54.07,1,0,54.07,54.07,Digital Wallet,Mobile,No,8,5,Jul
ORD_003935,CUST_03935,28-07-2023,35,Male,Istanbul,Beauty,54.16,5,0,54.16,270.8,Credit Card,Mobile,No,6,5,Jul
ORD_000365,CUST_00365,28-07-2023,43,Female,Istanbul,Beauty,210.09,1,41.67,168.42,168.42,Debit Card,Desktop,Yes,5,5,Jul
ORD_001060,CUST_01060,28-07-2023,30,Male,Ankara,Food,115.87,1,0,115.87,115.87,Credit Card,Mobile,Yes,5,5,Jul
ORD_003207,CUST_03207,28-07-2023,25,Male,Istanbul,Books,76.33,1,0,76.33,76.33,Credit Card,Mobile,Yes,8,2,Jul
ORD_001753,CUST_01753,28-07-2023,27,Male,Antalya,Sports,287.36,2,0,287.36,574.72,Bank Transfer,Mobile,Yes,5,4,Jul
ORD_000557,CUST_00557,28-07-2023,29,Female,Istanbul,Beauty,64.76,4,0,64.76,259.04,Debit Card,Mobile,No,11,5,Jul
ORD_004956,CUST_04956,28-07-2023,18,Male,Istanbul,Beauty,41.08,4,0,41.08,164.32,Digital Wallet,Mobile,Yes,2,3,Jul
ORD_000312,CUST_00312,28-07-2023,48,Female,Izmir,Fashion,350.76,4,51.81,337.81,1351.23,Debit Card,Mobile,No,7,3,Jul
ORD_001375,CUST_01375,28-07-2023,52,Male,Istanbul,Sports,1241.9,3,0,1241.9,3725.7,Bank Transfer,Mobile,Yes,3,4,Jul
ORD_000826,CUST_00826,28-07-2023,52,Male,Antalya,Home & Garden,1217.93,1,0,1217.93,1217.93,Credit Card,Desktop,No,7,3,Jul
ORD_003429,CUST_03429,29-07-2023,40,Female,Kayseri,Books,41.52,1,0,41.52,41.52,Debit Card,Mobile,No,5,4,Jul
ORD_001212,CUST_01212,29-07-2023,26,Male,Antalya,Beauty,104.65,2,19.99,94.66,189.31,Debit Card,Mobile,No,4,4,Jul
ORD_003561,CUST_03561,29-07-2023,37,Female,Bursa,Beauty,36.77,5,0,36.77,183.85,Credit Card,Desktop,Yes,7,5,Jul
ORD_000670,CUST_00670,29-07-2023,48,Male,Kayseri,Home & Garden,126.72,1,0,126.72,126.72,Digital Wallet,Mobile,Yes,10,5,Jul
ORD_002779,CUST_02779,29-07-2023,34,Male,Ankara,Toys,238.12,2,0,238.12,476.24,Bank Transfer,Tablet,Yes,4,5,Jul
ORD_004058,CUST_04058,29-07-2023,40,Female,Gaziantep,Electronics,804.85,2,0,804.85,1609.7,Credit Card,Mobile,Yes,3,3,Jul
ORD_002262,CUST_02262,29-07-2023,39,Male,Istanbul,Books,49.03,2,11.07,43.5,86.99,Credit Card,Desktop,No,11,5,Jul
ORD_004874,CUST_04874,29-07-2023,37,Male,Ankara,Food,15.57,1,0,15.57,15.57,Debit Card,Mobile,No,8,4,Jul
ORD_004301,CUST_04301,29-07-2023,29,Male,Bursa,Fashion,154.07,2,0,154.07,308.14,Debit Card,Desktop,Yes,5,5,Jul
ORD_001723,CUST_01723,29-07-2023,43,Female,Gaziantep,Fashion,67.42,1,0,67.42,67.42,Cash on Delivery,Mobile,No,4,4,Jul
ORD_001308,CUST_01308,29-07-2023,34,Male,Eskisehir,Books,23.85,1,1.7,22.15,22.15,Credit Card,Desktop,No,7,4,Jul
ORD_001480,CUST_01480,29-07-2023,29,Female,Istanbul,Sports,1242.78,3,294.97,1144.46,3433.37,Debit Card,Tablet,Yes,3,5,Jul
ORD_003091,CUST_03091,30-07-2023,18,Male,Adana,Food,96.26,1,0,96.26,96.26,Digital Wallet,Tablet,No,12,5,Jul
ORD_002365,CUST_02365,30-07-2023,27,Female,Kayseri,Electronics,1548.15,1,0,1548.15,1548.15,Debit Card,Desktop,No,7,4,Jul
ORD_003747,CUST_03747,30-07-2023,18,Female,Ankara,Books,49.59,1,0,49.59,49.59,Bank Transfer,Desktop,No,7,2,Jul
ORD_004596,CUST_04596,30-07-2023,36,Male,Ankara,Food,10.57,4,1.11,10.29,41.17,Debit Card,Mobile,Yes,5,4,Jul
ORD_000573,CUST_00573,30-07-2023,38,Female,Izmir,Home & Garden,516.2,5,0,516.2,2581,Credit Card,Mobile,Yes,8,5,Jul
ORD_001449,CUST_01449,30-07-2023,49,Female,Bursa,Food,97.49,3,0,97.49,292.47,Credit Card,Mobile,No,8,3,Jul
ORD_002777,CUST_02777,30-07-2023,31,Female,Istanbul,Toys,115.2,2,0,115.2,230.4,Credit Card,Mobile,No,11,5,Jul
ORD_001316,CUST_01316,30-07-2023,19,Male,Istanbul,Electronics,3361.82,1,0,3361.82,3361.82,Cash on Delivery,Desktop,Yes,7,3,Jul
ORD_000320,CUST_00320,30-07-2023,33,Male,Bursa,Sports,72.16,1,0,72.16,72.16,Bank Transfer,Desktop,Yes,4,3,Jul
ORD_001541,CUST_01541,30-07-2023,34,Female,Antalya,Home & Garden,435.64,3,0,435.64,1306.92,Credit Card,Desktop,Yes,4,3,Jul
ORD_001946,CUST_01946,30-07-2023,30,Female,Istanbul,Beauty,61.36,2,0,61.36,122.72,Debit Card,Mobile,No,9,4,Jul
ORD_004412,CUST_04412,30-07-2023,34,Female,Istanbul,Electronics,756.3,4,162.57,715.66,2862.63,Credit Card,Tablet,Yes,5,3,Jul
ORD_003722,CUST_03722,31-07-2023,55,Female,Antalya,Toys,114.58,1,0,114.58,114.58,Debit Card,Mobile,Yes,5,3,Jul
ORD_004908,CUST_04908,31-07-2023,21,Male,Istanbul,Sports,636,1,0,636,636,Digital Wallet,Tablet,Yes,3,5,Jul
ORD_003088,CUST_03088,31-07-2023,49,Male,Istanbul,Food,53.37,1,0,53.37,53.37,Credit Card,Desktop,Yes,5,5,Jul
ORD_001909,CUST_01909,31-07-2023,20,Male,Adana,Fashion,307.64,1,0,307.64,307.64,Credit Card,Mobile,Yes,7,5,Jul
ORD_000567,CUST_00567,31-07-2023,18,Male,Antalya,Sports,227.16,1,0,227.16,227.16,Debit Card,Mobile,No,3,4,Jul
ORD_001342,CUST_01342,31-07-2023,35,Female,Adana,Fashion,200.1,3,0,200.1,600.3,Credit Card,Tablet,No,1,5,Jul
ORD_003950,CUST_03950,31-07-2023,19,Male,Adana,Fashion,260.48,2,0,260.48,520.96,Credit Card,Tablet,Yes,12,4,Jul
ORD_003537,CUST_03537,31-07-2023,43,Male,Ankara,Sports,573.79,4,66.43,557.18,2228.73,Credit Card,Desktop,Yes,5,3,Jul
ORD_003580,CUST_03580,31-07-2023,22,Female,Istanbul,Sports,1597.46,4,0,1597.46,6389.84,Digital Wallet,Desktop,Yes,7,5,Jul
ORD_003662,CUST_03662,31-07-2023,26,Female,Istanbul,Books,56.39,1,0,56.39,56.39,Debit Card,Mobile,Yes,4,4,Jul
ORD_003196,CUST_03196,31-07-2023,18,Female,Eskisehir,Beauty,50.19,1,0,50.19,50.19,Debit Card,Desktop,No,5,4,Jul
ORD_001412,CUST_01412,01-08-2023,41,Female,Adana,Beauty,86.32,2,0,86.32,172.64,Debit Card,Mobile,Yes,1,3,Aug
ORD_003346,CUST_03346,01-08-2023,54,Male,Istanbul,Toys,346.05,3,0,346.05,1038.15,Debit Card,Mobile,No,3,2,Aug
ORD_003399,CUST_03399,01-08-2023,62,Female,Bursa,Beauty,143.44,5,42.65,134.91,674.55,Cash on Delivery,Mobile,No,9,5,Aug
ORD_004140,CUST_04140,01-08-2023,35,Male,Istanbul,Food,92.68,4,0,92.68,370.72,Bank Transfer,Mobile,Yes,8,4,Aug
ORD_000825,CUST_00825,01-08-2023,29,Female,Ankara,Electronics,1756.72,2,0,1756.72,3513.44,Debit Card,Mobile,Yes,7,3,Aug
ORD_001747,CUST_01747,01-08-2023,46,Male,Izmir,Fashion,151.92,1,0,151.92,151.92,Credit Card,Mobile,No,2,5,Aug
ORD_001914,CUST_01914,01-08-2023,41,Female,Izmir,Fashion,148.93,1,0,148.93,148.93,Digital Wallet,Desktop,Yes,9,5,Aug
ORD_001650,CUST_01650,01-08-2023,66,Female,Konya,Books,20.32,2,0,20.32,40.64,Credit Card,Tablet,Yes,9,5,Aug
ORD_002047,CUST_02047,01-08-2023,35,Female,Adana,Electronics,3865.01,1,0,3865.01,3865.01,Digital Wallet,Mobile,Yes,7,4,Aug
ORD_004689,CUST_04689,01-08-2023,18,Male,Gaziantep,Books,59.33,1,10.83,48.5,48.5,Debit Card,Mobile,Yes,7,5,Aug
ORD_001391,CUST_01391,01-08-2023,40,Male,Gaziantep,Sports,749.2,2,0,749.2,1498.4,Credit Card,Desktop,Yes,8,4,Aug
ORD_002883,CUST_02883,01-08-2023,27,Female,Istanbul,Electronics,2892.12,2,0,2892.12,5784.24,Cash on Delivery,Desktop,Yes,9,4,Aug
ORD_002434,CUST_02434,01-08-2023,32,Male,Istanbul,Fashion,190.2,3,0,190.2,570.6,Credit Card,Desktop,Yes,13,1,Aug
ORD_000738,CUST_00738,01-08-2023,46,Male,Kayseri,Home & Garden,401.5,2,0,401.5,803,Credit Card,Mobile,Yes,7,5,Aug
ORD_004437,CUST_04437,01-08-2023,49,Male,Istanbul,Home & Garden,523.27,2,0,523.27,1046.54,Credit Card,Tablet,Yes,6,5,Aug
ORD_004304,CUST_04304,01-08-2023,43,Male,Adana,Books,68.45,1,0,68.45,68.45,Credit Card,Mobile,No,7,5,Aug
ORD_000830,CUST_00830,01-08-2023,31,Male,Bursa,Beauty,118.15,4,8,116.15,464.6,Debit Card,Mobile,Yes,7,4,Aug
ORD_001176,CUST_01176,02-08-2023,31,Other,Eskisehir,Electronics,2219.97,2,0,2219.97,4439.94,Credit Card,Tablet,Yes,5,2,Aug
ORD_004820,CUST_04820,02-08-2023,31,Male,Izmir,Toys,141.71,2,31.9,125.76,251.52,Debit Card,Mobile,Yes,5,2,Aug
ORD_002511,CUST_02511,02-08-2023,40,Female,Antalya,Electronics,419.29,3,43.28,404.86,1214.59,Debit Card,Mobile,Yes,4,3,Aug
ORD_003675,CUST_03675,02-08-2023,34,Female,Istanbul,Food,58.11,1,0,58.11,58.11,Credit Card,Mobile,Yes,5,4,Aug
ORD_003232,CUST_03232,02-08-2023,18,Female,Konya,Sports,982.61,2,253.09,856.07,1712.13,Digital Wallet,Desktop,No,1,4,Aug
ORD_003560,CUST_03560,02-08-2023,19,Male,Istanbul,Home & Garden,251.44,2,18.21,242.34,484.67,Digital Wallet,Mobile,No,2,4,Aug
ORD_002860,CUST_02860,02-08-2023,37,Male,Istanbul,Food,45.37,4,0,45.37,181.48,Debit Card,Mobile,Yes,15,4,Aug
ORD_002113,CUST_02113,02-08-2023,35,Male,Gaziantep,Books,98.36,2,12.48,92.12,184.24,Debit Card,Mobile,Yes,3,4,Aug
ORD_003581,CUST_03581,02-08-2023,60,Male,Gaziantep,Electronics,1530.97,1,0,1530.97,1530.97,Debit Card,Desktop,No,3,5,Aug
ORD_003044,CUST_03044,02-08-2023,37,Male,Istanbul,Electronics,1528.98,2,0,1528.98,3057.96,Bank Transfer,Mobile,Yes,3,4,Aug
ORD_000031,CUST_00031,03-08-2023,27,Male,Izmir,Beauty,131.13,1,0,131.13,131.13,Debit Card,Desktop,No,5,2,Aug
ORD_000428,CUST_00428,03-08-2023,43,Male,Istanbul,Beauty,87.59,1,5.76,81.83,81.83,Bank Transfer,Tablet,No,8,4,Aug
ORD_001742,CUST_01742,03-08-2023,32,Female,Antalya,Books,29.74,2,0,29.74,59.48,Digital Wallet,Mobile,Yes,2,5,Aug
ORD_002397,CUST_02397,03-08-2023,23,Male,Kayseri,Food,27.83,1,0,27.83,27.83,Digital Wallet,Desktop,Yes,9,4,Aug
ORD_002918,CUST_02918,03-08-2023,43,Male,Gaziantep,Home & Garden,534.05,2,64.13,501.99,1003.97,Credit Card,Desktop,No,3,5,Aug
ORD_000853,CUST_00853,03-08-2023,27,Female,Izmir,Beauty,184.47,1,0,184.47,184.47,Credit Card,Mobile,Yes,6,5,Aug
ORD_004816,CUST_04816,03-08-2023,32,Female,Bursa,Sports,320.97,3,0,320.97,962.91,Credit Card,Mobile,Yes,8,3,Aug
ORD_003086,CUST_03086,03-08-2023,38,Female,Bursa,Home & Garden,258.26,1,0,258.26,258.26,Bank Transfer,Desktop,Yes,2,5,Aug
ORD_004265,CUST_04265,03-08-2023,34,Male,Ankara,Electronics,921.19,1,0,921.19,921.19,Credit Card,Mobile,No,3,5,Aug
ORD_002486,CUST_02486,03-08-2023,45,Other,Istanbul,Electronics,1290.72,1,0,1290.72,1290.72,Credit Card,Desktop,No,7,5,Aug
ORD_003488,CUST_03488,03-08-2023,42,Male,Ankara,Electronics,1022.98,1,0,1022.98,1022.98,Credit Card,Desktop,Yes,3,1,Aug
ORD_004897,CUST_04897,03-08-2023,18,Male,Adana,Fashion,321.34,1,43.13,278.21,278.21,Debit Card,Mobile,Yes,6,4,Aug
ORD_002020,CUST_02020,03-08-2023,20,Male,Adana,Electronics,3051.01,3,0,3051.01,9153.03,Debit Card,Desktop,Yes,8,3,Aug
ORD_004082,CUST_04082,03-08-2023,26,Male,Izmir,Toys,125.48,1,34.23,91.25,91.25,Credit Card,Mobile,Yes,4,5,Aug
ORD_000834,CUST_00834,04-08-2023,25,Male,Ankara,Home & Garden,827.33,3,0,827.33,2481.99,Debit Card,Mobile,Yes,11,2,Aug
ORD_003437,CUST_03437,04-08-2023,41,Male,Izmir,Toys,602.4,3,0,602.4,1807.2,Digital Wallet,Desktop,No,6,3,Aug
ORD_000678,CUST_00678,04-08-2023,56,Male,Gaziantep,Food,120.98,3,0,120.98,362.94,Credit Card,Desktop,No,2,4,Aug
ORD_001835,CUST_01835,04-08-2023,27,Female,Bursa,Toys,425.87,2,0,425.87,851.74,Credit Card,Mobile,Yes,9,2,Aug
ORD_000907,CUST_00907,04-08-2023,18,Male,Konya,Sports,541.25,1,0,541.25,541.25,Digital Wallet,Mobile,Yes,4,5,Aug
ORD_003973,CUST_03973,04-08-2023,39,Female,Konya,Sports,347.79,2,26.74,334.42,668.84,Digital Wallet,Mobile,Yes,6,3,Aug
ORD_004664,CUST_04664,04-08-2023,29,Female,Konya,Beauty,61.98,1,0,61.98,61.98,Digital Wallet,Desktop,Yes,6,4,Aug
ORD_000993,CUST_00993,04-08-2023,32,Male,Kayseri,Beauty,121.81,4,20.55,116.67,466.69,Credit Card,Mobile,Yes,5,5,Aug
ORD_001951,CUST_01951,05-08-2023,18,Male,Konya,Toys,33.01,3,0,33.01,99.03,Debit Card,Desktop,Yes,7,4,Aug
ORD_000016,CUST_00016,05-08-2023,28,Female,Istanbul,Toys,176.15,5,12.35,173.68,868.4,Bank Transfer,Tablet,Yes,3,3,Aug
ORD_003419,CUST_03419,05-08-2023,19,Male,Izmir,Food,50.26,1,0,50.26,50.26,Credit Card,Desktop,Yes,3,5,Aug
ORD_000171,CUST_00171,05-08-2023,24,Female,Konya,Beauty,99.2,1,0,99.2,99.2,Credit Card,Desktop,Yes,3,3,Aug
ORD_004270,CUST_04270,05-08-2023,46,Male,Istanbul,Food,79.85,1,0,79.85,79.85,Credit Card,Mobile,No,9,5,Aug
ORD_000043,CUST_00043,05-08-2023,33,Female,Istanbul,Toys,130.09,5,0,130.09,650.45,Credit Card,Tablet,Yes,3,5,Aug
ORD_000510,CUST_00510,05-08-2023,25,Male,Istanbul,Sports,239.25,3,0,239.25,717.75,Credit Card,Mobile,Yes,5,4,Aug
ORD_002477,CUST_02477,05-08-2023,32,Female,Ankara,Home & Garden,343.67,1,0,343.67,343.67,Debit Card,Desktop,Yes,11,5,Aug
ORD_000342,CUST_00342,05-08-2023,37,Male,Bursa,Home & Garden,697.98,3,167.79,642.05,1926.15,Debit Card,Tablet,Yes,12,4,Aug
ORD_002318,CUST_02318,05-08-2023,27,Female,Bursa,Toys,216.72,1,0,216.72,216.72,Bank Transfer,Mobile,No,2,3,Aug
ORD_000381,CUST_00381,05-08-2023,24,Male,Istanbul,Sports,398.34,2,0,398.34,796.68,Credit Card,Mobile,No,7,5,Aug
ORD_004690,CUST_04690,05-08-2023,29,Female,Izmir,Electronics,2008.25,4,0,2008.25,8033,Digital Wallet,Desktop,Yes,6,4,Aug
ORD_004557,CUST_04557,05-08-2023,22,Female,Konya,Food,36.21,2,0,36.21,72.42,Credit Card,Desktop,No,4,5,Aug
ORD_004069,CUST_04069,05-08-2023,20,Female,Kayseri,Food,18.3,5,0,18.3,91.5,Digital Wallet,Mobile,Yes,3,4,Aug
ORD_000319,CUST_00319,05-08-2023,38,Male,Konya,Books,40.72,2,0,40.72,81.44,Debit Card,Mobile,Yes,7,5,Aug
ORD_000258,CUST_00258,05-08-2023,26,Female,Ankara,Toys,23.78,2,2.18,22.69,45.38,Credit Card,Mobile,No,10,3,Aug
ORD_001237,CUST_01237,06-08-2023,55,Male,Istanbul,Toys,209.59,1,57.65,151.94,151.94,Credit Card,Desktop,No,7,4,Aug
